2025-09-22 at 11:35:08 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:35:08 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:35:11 | INFO | Подсчет количества записей Product по фильтру: {}
2025-09-22 at 11:35:11 | INFO | Найдено 0 записей.
2025-09-22 at 11:35:22 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:35:22 | INFO | Найдено 4 записей.
2025-09-22 at 11:35:33 | INFO | Поиск Category с ID: 1
2025-09-22 at 11:35:33 | INFO | Запись с ID 1 найдена.
2025-09-22 at 11:35:35 | INFO | Добавление записи Product с параметрами: {'name': 'Товар 1', 'description': 'Описание 1', 'price': 100, 'category_id': 1, 'file_id': None, 'hidden_content': '111111111—/'}
2025-09-22 at 11:35:35 | INFO | Запись Product успешно добавлена.
2025-09-22 at 11:35:48 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:35:48 | INFO | Найдено 4 записей.
2025-09-22 at 11:35:49 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:35:49 | INFO | Найдено 1 записей.
2025-09-22 at 11:35:54 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:35:54 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:35:59 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:35:59 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:36:01 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:36:01 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:36:04 | ERROR | Бот остановлен!
2025-09-22 at 11:41:24 | INFO | Бот успешно запущен.
2025-09-22 at 11:41:26 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:26 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:27 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:41:27 | INFO | Найдено 4 записей.
2025-09-22 at 11:41:29 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:41:29 | INFO | Найдено 2 записей.
2025-09-22 at 11:41:34 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:34 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:34 | INFO | Добавление записи Purchase с параметрами: {'user_id': 8283170152, 'price': 100, 'product_id': 1}
2025-09-22 at 11:41:34 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, payment_id, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (8283170152, 1, 100, None, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:41:37 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:37 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:37 | INFO | Добавление записи Purchase с параметрами: {'user_id': 8283170152, 'price': 200, 'product_id': 2}
2025-09-22 at 11:41:37 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, payment_id, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (8283170152, 2, 200, None, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:41:38 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:38 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:38 | INFO | Добавление записи Purchase с параметрами: {'user_id': 8283170152, 'price': 100, 'product_id': 1}
2025-09-22 at 11:41:38 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, payment_id, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (8283170152, 1, 100, None, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:41:40 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:40 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:44 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:44 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:41:44 | INFO | Добавление записи Purchase с параметрами: {'user_id': 8283170152, 'price': 200, 'product_id': 2}
2025-09-22 at 11:41:44 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, payment_id, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (8283170152, 2, 200, None, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:44:20 | ERROR | Бот остановлен!
2025-09-22 at 11:44:26 | INFO | Бот успешно запущен.
2025-09-22 at 11:44:50 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:44:50 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:44:55 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:44:55 | INFO | Найдено 4 записей.
2025-09-22 at 11:44:56 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:44:56 | INFO | Найдено 2 записей.
2025-09-22 at 11:44:58 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:44:58 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:45:38 | ERROR | Бот остановлен!
2025-09-22 at 11:45:43 | INFO | Бот успешно запущен.
2025-09-22 at 11:45:45 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:45:45 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:45:47 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:45:47 | INFO | Найдено 4 записей.
2025-09-22 at 11:45:47 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:45:48 | INFO | Найдено 2 записей.
2025-09-22 at 11:45:49 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:45:49 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:45:49 | ERROR | {'user_id': 8283170152, 'price': 100, 'product_id': 1, 'status': 'NEW'}
2025-09-22 at 11:45:49 | INFO | Добавление записи Purchase с параметрами: {'user_id': 8283170152, 'price': 100, 'product_id': 1}
2025-09-22 at 11:45:49 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, payment_id, status) VALUES (?, ?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (8283170152, 1, 100, None, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:48:44 | ERROR | Бот остановлен!
2025-09-22 at 11:48:49 | INFO | Бот успешно запущен.
2025-09-22 at 11:48:51 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:48:51 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:53:46 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:53:46 | INFO | Найдено 4 записей.
2025-09-22 at 11:53:47 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:53:47 | INFO | Найдено 2 записей.
2025-09-22 at 11:53:50 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:53:50 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:53:50 | ERROR | {'user_id': 1330085937, 'price': 100, 'product_id': 1, 'status': 'NEW'}
2025-09-22 at 11:53:50 | INFO | Добавление записи Purchase с параметрами: {'user_id': 1330085937, 'price': 100, 'product_id': 1}
2025-09-22 at 11:53:50 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, status) VALUES (?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (1330085937, 1, 100, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:57:09 | ERROR | Бот остановлен!
2025-09-22 at 11:57:14 | INFO | Бот успешно запущен.
2025-09-22 at 11:57:14 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:57:14 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:57:16 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:57:16 | INFO | Найдено 4 записей.
2025-09-22 at 11:57:17 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:57:17 | INFO | Найдено 2 записей.
2025-09-22 at 11:57:18 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:57:18 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:57:18 | ERROR | {'user_id': 1330085937, 'price': 100, 'product_id': 1, 'status': 'NEW'}
2025-09-22 at 11:57:18 | INFO | Добавление записи Purchase с параметрами: {'user_id': 1330085937, 'price': 100, 'product_id': 1}
2025-09-22 at 11:57:18 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, status) VALUES (?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (1330085937, 1, 100, None)]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 11:58:42 | ERROR | Бот остановлен!
2025-09-22 at 11:58:48 | INFO | Бот успешно запущен.
2025-09-22 at 11:58:49 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:58:49 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:58:51 | INFO | Поиск всех записей Category по фильтрам: {}
2025-09-22 at 11:58:51 | INFO | Найдено 4 записей.
2025-09-22 at 11:58:52 | INFO | Поиск всех записей Product по фильтрам: {'category_id': 1}
2025-09-22 at 11:58:52 | INFO | Найдено 2 записей.
2025-09-22 at 11:58:53 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:58:53 | INFO | Запись найдена по фильтрам: {'telegram_id': 1330085937}
2025-09-22 at 11:58:53 | ERROR | {'user_id': 1330085937, 'price': 100, 'product_id': 1, 'status': 'NEW'}
2025-09-22 at 11:58:53 | INFO | Добавление записи Purchase с параметрами: {'user_id': 1330085937, 'price': 100, 'product_id': 1, 'status': 'NEW'}
2025-09-22 at 11:58:53 | ERROR | Ошибка при добавлении записи: (sqlite3.IntegrityError) NOT NULL constraint failed: purchases.payment_id
[SQL: INSERT INTO purchases (user_id, product_id, price, status) VALUES (?, ?, ?, ?) RETURNING id, created_at, updated_at]
[parameters: (1330085937, 1, 100, 'NEW')]
(Background on this error at: https://sqlalche.me/e/20/gkpj)
2025-09-22 at 13:10:52 | ERROR | Бот остановлен!
